industry,total_funding,country,region,city,funding_rounds,company_age
5158,-0.07966657315995851,122,788,920,-0.5818800097797329,-0.6057251999109665
5901,-0.006960970788718337,122,788,3379,0.10539657560366476,0.07354628247505839
21602,-0.0795596531564714,122,788,3379,0.10539657560366476,-0.508686416712963
2091,0.12719241829259656,122,651,2964,1.4799497463704598,0.5587401984650762
15671,-0.07325137295073143,122,539,4160,0.10539657560366476,-0.31460885031695585
10289,-0.037700471791264734,122,114,421,0.7926731609870624,-0.4116476335149594
7109,-0.08474527332559662,101,623,2531,-0.5818800097797329,-0.508686416712963
7337,-0.08399683330118679,39,674,2756,-0.5818800097797329,-0.70276398310897
19331,-0.05384539231781954,37,946,3943,-0.5818800097797329,0.6557789816630797
21448,0.07109063175687773,122,663,2655,0.7926731609870624,0.5587401984650762
12319,-0.060902112547969324,122,809,3378,3.5417795025206527,-0.31460885031695585
22160,-0.06843997279381113,122,114,570,-0.5818800097797329,0.2676238488710655
23072,-0.07645897305534498,28,227,1522,-0.5818800097797329,-0.508686416712963
23237,-0.07645897305534498,122,180,3734,-0.5818800097797329,-0.4116476335149594
23072,-0.07645897305534498,122,788,3392,-0.5818800097797329,-0.21757006711895227
17543,-0.0865896433857494,122,978,2428,0.7926731609870624,-0.31460885031695585
18876,-0.06777172277201665,122,788,3379,0.10539657560366476,-0.21757006711895227
14958,0.07322903182662009,122,114,570,-0.5818800097797329,0.17058506567306195
23072,-0.07645897305534498,122,114,421,-0.5818800097797329,-0.6057251999109665
1090,-0.06868054280165715,122,48,164,0.7926731609870624,-0.508686416712963
19158,0.13925472678999995,122,757,1060,0.7926731609870624,0.36466263206906907
7046,0.010680829786656118,4,126,3639,0.10539657560366476,0.2676238488710655
22236,-0.08640253337964694,122,788,3379,-0.5818800097797329,-0.70276398310897
17250,-0.07041546420024035,122,244,988,2.1672263317538576,-0.4116476335149594
12837,-0.020860571242043664,39,537,2178,0.7926731609870624,-0.4116476335149594
21566,0.1782745619266034,122,788,3392,3.5417795025206527,0.8498565480590868
7166,-0.07987239416667122,104,843,3558,0.7926731609870624,-0.508686416712963
18122,-0.05828257246253493,122,728,3144,-0.5818800097797329,0.36466263206906907
12906,-0.08413048330554569,122,114,421,0.7926731609870624,-0.508686416712963
14958,-0.08180497322970087,117,434,1778,0.10539657560366476,-0.4116476335149594
21674,-0.009633970875896285,122,788,3382,0.10539657560366476,0.17058506567306195
17835,-0.02166247126819705,122,663,2655,0.7926731609870624,0.2676238488710655
21566,-0.02567575102108724,122,734,2996,3.5417795025206527,0.07354628247505839
19158,-0.08707612940161578,122,788,3379,-0.5818800097797329,-0.4116476335149594
4140,-0.06042097253227729,122,827,3482,-0.5818800097797329,-0.4116476335149594
22865,0.009077029734349349,122,809,3378,-0.5818800097797329,1.3350504640491045
3429,-0.0749888230073971,122,194,734,0.7926731609870624,-0.21757006711895227
7337,0.37887178872093563,122,114,570,0.7926731609870624,-0.31460885031695585
7337,-0.04278878406521633,122,807,3371,2.1672263317538576,0.07354628247505839
19331,0.10015476045678308,122,194,1644,-0.5818800097797329,-0.508686416712963
23008,-0.05582341238233122,18,930,3893,-0.5818800097797329,0.4617014152670726
20411,-0.04815724813230487,122,194,734,1.4799497463704598,2.30543829602914
19046,-0.08714562740388242,122,631,2154,-0.5818800097797329,-0.4116476335149594
23240,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.6057251999109665
23072,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.508686416712963
4197,-0.08253367924674489,37,393,1613,0.10539657560366476,-0.508686416712963
2169,-0.08307197527102322,122,539,1415,1.4799497463704598,0.2676238488710655
23072,-0.07645897305534498,122,788,3379,-0.5818800097797329,3.761020043999194
18318,-0.08013167517512748,122,114,570,1.4799497463704598,-0.31460885031695585
12635,-0.08447797331687881,122,788,2546,0.10539657560366476,-0.508686416712963
12612,0.04275683083279149,122,788,3379,0.10539657560366476,-0.21757006711895227
11522,-0.08605702138837833,122,788,3379,-0.5818800097797329,-0.4116476335149594
2014,-0.07645897305534498,122,728,802,-0.5818800097797329,0.6557789816630797
3648,-0.08699059339882609,101,864,3349,0.10539657560366476,-0.6057251999109665
18726,-0.08695049839751842,122,244,1484,0.10539657560366476,0.17058506567306195
3822,-0.08704558770261969,85,38,92,-0.5818800097797329,-0.4116476335149594
23072,-0.07645897305534498,19,1024,4360,-0.5818800097797329,-0.4116476335149594
502,-0.07645897305534498,122,1005,2743,-0.5818800097797329,-0.508686416712963
22274,-0.08656291338487762,122,605,4126,-0.5818800097797329,-0.508686416712963
19331,-0.08661637338662118,122,983,4107,-0.5818800097797329,-0.4116476335149594
23072,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.508686416712963
2353,-0.0867232933901083,5,971,4036,-0.5818800097797329,-0.508686416712963
7400,-0.07419283565743656,122,68,225,1.4799497463704598,-0.21757006711895227
23045,-0.06194458258196872,122,788,2895,0.7926731609870624,0.17058506567306195
21566,-0.08661637338662118,122,601,2405,-0.5818800097797329,-0.21757006711895227
3100,-0.08616898267002986,39,537,2178,-0.5818800097797329,0.17058506567306195
19394,0.04649903095484061,122,655,1310,-0.5818800097797329,1.9172831632371259
16027,-0.08705474540091836,122,663,496,-0.5818800097797329,-0.4116476335149594
18832,-0.08215605575315117,35,961,3995,0.10539657560366476,-0.31460885031695585
502,-0.08701733943769839,39,537,570,-0.5818800097797329,-0.31460885031695585
10718,-0.08014771317565055,122,827,3482,0.7926731609870624,-0.31460885031695585
2257,-0.08508207133658104,104,843,3558,-0.5818800097797329,-0.31460885031695585
21464,-0.08706422385922749,85,640,1160,-0.5818800097797329,-0.6057251999109665
7337,0.04275683083279149,122,809,1987,0.7926731609870624,-0.02349250072294517
8272,-0.08180497322970087,122,983,4107,0.7926731609870624,-0.21757006711895227
14958,-0.07913197314252292,17,788,3379,-0.5818800097797329,0.36466263206906907
19656,-0.08180497322970087,101,623,2531,-0.5818800097797329,-0.508686416712963
5163,-0.07645897305534498,53,260,1043,-0.5818800097797329,-0.4116476335149594
22160,-0.08272448525969009,122,738,3054,-0.5818800097797329,0.07354628247505839
5108,-0.07645897305534498,122,663,2655,-0.5818800097797329,-0.508686416712963
14933,-0.07913197314252292,122,114,421,-0.5818800097797329,-0.31460885031695585
14619,-0.04705597209638755,122,555,4142,-0.5818800097797329,-0.21757006711895227
17268,-0.04170997192203166,122,788,3379,0.7926731609870624,-0.02349250072294517
7337,-0.06710347275022216,122,788,3379,0.10539657560366476,-0.4116476335149594
21180,-0.07645897305534498,122,902,2218,-0.5818800097797329,-0.70276398310897
22638,-0.07645897305534498,122,182,693,-0.5818800097797329,-0.31460885031695585
20725,-0.07645897305534498,122,39,3377,-0.5818800097797329,-0.508686416712963
16027,-0.0858144733604678,122,240,958,-0.5818800097797329,13.46489836379955
23008,-0.04705597209638755,122,539,338,0.7926731609870624,-0.12053128392094872
23072,0.20912850475488223,122,788,3423,3.5417795025206527,0.4617014152670726
7167,-0.08397010330031501,122,788,2895,-0.5818800097797329,-0.508686416712963
19360,-0.08567188484381737,108,788,3379,-0.5818800097797329,-0.508686416712963
17570,-0.08704405340056964,122,809,1987,-0.5818800097797329,0.07354628247505839
23072,0.003731029559993454,122,788,3382,0.10539657560366476,-0.12053128392094872
23072,-0.08586793336221135,39,537,2178,-0.5818800097797329,1.238011680851101
7444,-0.07580756828009988,122,39,1767,0.7926731609870624,-0.21757006711895227
23072,0.4153730429853974,122,692,2842,1.4799497463704598,0.5587401984650762
23072,-0.07111297288098908,122,114,570,-0.5818800097797329,2.30543829602914
20591,-0.08180497322970087,122,39,1335,-0.5818800097797329,0.5587401984650762
11446,-0.0497289721835655,122,605,3019,-0.5818800097797329,0.4617014152670726
6812,-0.07215544291498847,122,738,3054,0.7926731609870624,-0.4116476335149594
14958,-0.08463835332210949,64,831,3495,-0.5818800097797329,-0.31460885031695585
19559,-0.08608177336918559,122,465,2860,-0.5818800097797329,-0.508686416712963
20717,-0.07913197314252292,122,788,2384,-0.5818800097797329,-0.508686416712963
15174,-0.08295436326718739,122,539,4160,0.10539657560366476,-0.6057251999109665
23072,-0.04705597209638755,52,411,1725,-0.5818800097797329,0.6557789816630797
18726,-0.07645897305534498,122,983,1048,-0.5818800097797329,0.9468953312570904
19559,-0.07568654552815282,122,53,179,-0.5818800097797329,-0.21757006711895227
1896,0.28495496303190687,39,537,2178,2.1672263317538576,0.2676238488710655
5038,-0.08243515438425376,38,716,2909,-0.5818800097797329,-0.21757006711895227
7337,-0.03820834180782855,122,908,3665,1.4799497463704598,0.07354628247505839
9251,-0.08447797331687881,122,788,3379,-0.5818800097797329,1.5291280304451118
14387,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.4116476335149594
15632,-0.07859737312508734,122,788,3379,0.10539657560366476,-0.508686416712963
12558,-0.07111297288098908,39,537,2178,-0.5818800097797329,-0.21757006711895227
22151,-0.07645897305534498,122,465,2059,-0.5818800097797329,-0.4116476335149594
15508,-0.07645897305534498,35,629,2559,-0.5818800097797329,-0.4116476335149594
23194,0.01976903008306114,52,660,1515,-0.5818800097797329,-0.508686416712963
7337,-0.06472700460071538,122,863,3659,0.10539657560366476,-0.508686416712963
19331,-0.08447797331687881,122,809,606,-0.5818800097797329,0.07354628247505839
23072,-0.07645897305534498,21,196,754,-0.5818800097797329,0.8498565480590868
12053,-0.08634907337790339,56,788,3379,-0.5818800097797329,-0.508686416712963
21566,-0.08287417326457205,122,827,3482,0.7926731609870624,-0.4116476335149594
14958,-0.08314147327328984,122,244,653,-0.5818800097797329,0.17058506567306195
19331,-0.06433107448180242,86,642,221,1.4799497463704598,-0.4116476335149594
11287,-0.0748551730030382,122,788,3379,-0.5818800097797329,0.2676238488710655
23072,-0.07645897305534498,18,14,7,-0.5818800097797329,-0.6057251999109665
8220,0.024773420846275693,8,55,997,0.10539657560366476,0.4617014152670726
23072,-0.08661637338662118,122,788,3379,-0.5818800097797329,-0.70276398310897
12041,-0.08699059339882609,122,788,3379,0.10539657560366476,-0.508686416712963
23240,-0.0858144733604678,122,788,3379,-0.5818800097797329,-0.70276398310897
21492,0.03313403051895088,122,664,3840,0.10539657560366476,0.2676238488710655
15103,-0.07645897305534498,19,1024,4360,-0.5818800097797329,-0.02349250072294517
327,-0.07645897305534498,15,223,922,0.10539657560366476,-0.508686416712963
21180,-0.03205615411517943,122,385,2484,0.10539657560366476,1.432089247247108
18249,-0.08020773271960804,104,843,3558,0.10539657560366476,-0.4116476335149594
9223,-0.019588223200546963,28,627,2556,-0.5818800097797329,-0.12053128392094872
22638,-0.08608177336918559,122,690,3833,-0.5818800097797329,-0.508686416712963
23072,-0.08715070610404806,122,48,2316,-0.5818800097797329,-0.508686416712963
2004,-0.07645897305534498,15,820,3781,-0.5818800097797329,-0.4116476335149594
23072,-0.06843997279381113,18,930,3893,-0.5818800097797329,0.5587401984650762
12793,-0.07262031505214994,57,157,556,-0.5818800097797329,-0.02349250072294517
729,-0.07645897305534498,122,53,179,-0.5818800097797329,-0.12053128392094872
10695,-0.07645897305534498,15,820,3781,-0.5818800097797329,-0.4116476335149594
16808,-0.08287417326457205,38,716,2909,-0.5818800097797329,-0.4116476335149594
6543,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.6057251999109665
23283,0.27103103827778824,56,915,3274,0.10539657560366476,1.043934114455094
7337,4.469276714402508,122,788,1597,6.290885844054243,1.043934114455094
5968,-0.07645897305534498,28,87,316,-0.5818800097797329,-0.508686416712963
23162,-0.08434432331251993,122,514,2049,-0.5818800097797329,-0.31460885031695585
23072,-0.07645897305534498,8,133,2161,-0.5818800097797329,-0.6057251999109665
16808,0.10740671126730016,122,788,3745,2.1672263317538576,0.7528177648610833
17373,0.6097658677033775,86,788,3379,2.1672263317538576,-0.02349250072294517
91,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.4116476335149594
21933,-0.08379645452265158,110,578,1611,-0.5818800097797329,-0.508686416712963
502,-0.0858144733604678,122,539,4160,-0.5818800097797329,-0.21757006711895227
23072,-0.08180497322970087,122,788,2895,-0.5818800097797329,-0.70276398310897
2826,-0.07645897305534498,122,532,2155,-0.5818800097797329,0.36466263206906907
6500,-0.08704405340056964,120,477,1914,-0.5818800097797329,-0.6057251999109665
7337,-0.050234810720063056,122,863,3659,2.1672263317538576,-0.02349250072294517
6141,-0.08394337329944324,122,663,2655,0.10539657560366476,-0.70276398310897
15582,-0.07595110303878116,122,788,1301,0.7926731609870624,-0.4116476335149594
15692,-0.08597485336569848,122,177,649,0.10539657560366476,-0.6057251999109665
23055,-0.0858144733604678,122,234,20,-0.5818800097797329,-0.6057251999109665
16072,-0.08675002339098008,122,788,3379,-0.5818800097797329,-0.6057251999109665
23072,-0.08565943935541147,38,293,261,-0.5818800097797329,2.4995158624251474
15561,-0.08421067330816102,122,234,932,-0.5818800097797329,-0.02349250072294517
7526,-0.07645897305534498,122,299,3249,-0.5818800097797329,0.6557789816630797
13387,-0.08657373368923052,39,537,2178,0.10539657560366476,-0.4116476335149594
11086,-0.07645897305534498,122,539,2196,-0.5818800097797329,-0.70276398310897
7337,-0.08179962722952652,122,22,32,3.5417795025206527,-0.31460885031695585
8507,-0.022197071285632638,122,958,4224,1.4799497463704598,-0.4116476335149594
7268,0.07857503200097599,122,664,889,0.10539657560366476,-0.31460885031695585
14958,-0.08143075321749596,52,660,2636,2.1672263317538576,-0.31460885031695585
23008,-0.0850125733343144,122,114,570,-0.5818800097797329,0.17058506567306195
22865,0.34052904054441485,122,788,3379,0.10539657560366476,-0.4116476335149594
11896,-0.07645897305534498,39,537,2178,-0.5818800097797329,-0.4116476335149594
7680,-0.08474527332559662,122,663,496,-0.5818800097797329,0.7528177648610833
19158,0.002392861564350081,122,114,537,1.4799497463704598,0.2676238488710655
19158,0.004748079363163791,122,774,3234,-0.5818800097797329,-0.508686416712963
5817,-0.07645897305534498,122,702,442,-0.5818800097797329,-0.02349250072294517
9930,-0.017652971137430126,122,788,3423,0.10539657560366476,-0.21757006711895227
21269,-0.08637580337877517,122,738,3054,0.10539657560366476,-0.508686416712963
19027,-0.081911893233188,122,772,372,0.7926731609870624,-0.508686416712963
7337,0.22020644354818114,122,651,3431,2.1672263317538576,0.2676238488710655
11086,-0.07645897305534498,122,661,2647,-0.5818800097797329,0.17058506567306195
4705,-0.044382972009209605,122,539,2196,-0.5818800097797329,-0.6057251999109665
19331,-0.08516178019918068,39,537,2178,-0.5818800097797329,-0.21757006711895227
6365,-0.04117537190459607,122,788,3379,0.10539657560366476,-0.4116476335149594
22870,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.4116476335149594
3016,-0.08281178544253731,122,655,2596,0.7926731609870624,-0.31460885031695585
19331,-0.05676079074490313,122,566,352,-0.5818800097797329,0.2676238488710655
7337,-0.08709751340231321,122,364,2248,-0.5818800097797329,0.9468953312570904
11120,-0.08486288532943244,101,756,2796,-0.5818800097797329,-0.4116476335149594
14827,-0.07645897305534498,122,663,2655,-0.5818800097797329,-0.31460885031695585
22726,-0.04919437216612991,122,496,1382,0.10539657560366476,4.246213959989212
22140,-0.07645897305534498,21,79,272,0.10539657560366476,0.36466263206906907
7337,-0.07645897305534498,122,663,2655,-0.5818800097797329,-0.4116476335149594
22671,-0.0863090852965992,122,788,3379,-0.5818800097797329,-0.4116476335149594
15154,-0.07645897305534498,94,490,888,-0.5818800097797329,-0.4116476335149594
9223,-0.07913197314252292,122,788,3745,-0.5818800097797329,0.4617014152670726
3687,-0.0804684731861119,122,738,3054,0.10539657560366476,0.17058506567306195
14127,-0.08554717335175,122,244,988,-0.5818800097797329,-0.508686416712963
802,-0.07645897305534498,18,930,3893,-0.5818800097797329,-0.508686416712963
20855,-0.08340877328200764,38,716,2909,-0.5818800097797329,-0.21757006711895227
23072,-0.033690971660497816,122,234,3203,0.10539657560366476,0.7528177648610833
7417,0.39113682823695095,122,728,2679,2.1672263317538576,0.9468953312570904
7337,-0.07998136703422529,122,180,691,0.7926731609870624,-0.02349250072294517
16808,-0.044382972009209605,21,79,272,-0.5818800097797329,0.9468953312570904
22181,-0.08650945338313407,19,546,2215,0.10539657560366476,-0.4116476335149594
10887,-0.05400577232305022,122,788,3180,-0.5818800097797329,-0.6057251999109665
19403,0.12668903357017905,122,194,734,-0.5818800097797329,-0.4116476335149594
22519,-0.08661637338662118,122,663,2655,-0.5818800097797329,-0.6057251999109665
2792,-0.08287417326457205,122,809,3591,-0.5818800097797329,-0.21757006711895227
3744,-0.08704405340056964,122,114,570,-0.5818800097797329,-0.508686416712963
12732,-0.08661637338662118,8,133,510,-0.5818800097797329,-0.02349250072294517
11929,-0.05908447248868832,122,539,1129,-0.5818800097797329,-0.508686416712963
23072,-0.0037533706841048,122,757,3146,1.4799497463704598,-0.02349250072294517
12732,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.12053128392094872
11086,-0.07512247301175601,122,234,3203,-0.5818800097797329,0.7528177648610833
10688,0.019368080069984448,122,39,1767,4.916332673287448,0.07354628247505839
22735,-0.07645897305534498,52,660,2636,-0.5818800097797329,-0.4116476335149594
21450,-0.07645897305534498,122,68,2974,-0.5818800097797329,-0.6057251999109665
14491,-0.08247322325149536,122,194,734,0.10539657560366476,-0.02349250072294517
15368,-0.07645897305534498,52,70,229,0.10539657560366476,-0.508686416712963
14290,-0.08661637338662118,122,788,3379,-0.5818800097797329,-0.6057251999109665
2623,-0.07913197314252292,122,788,3379,0.10539657560366476,-0.4116476335149594
19461,-0.08394353367944846,122,663,2655,-0.5818800097797329,-0.508686416712963
1458,-0.06574288897584771,122,48,164,1.4799497463704598,-0.4116476335149594
19393,0.05398343119893887,122,788,3379,0.7926731609870624,-0.508686416712963
16989,-0.05935177249740611,122,788,2895,0.10539657560366476,-0.12053128392094872
21128,-0.021480076434248374,122,194,1192,-0.5818800097797329,-0.12053128392094872
12732,-0.05462314980718553,122,692,2842,0.10539657560366476,0.8498565480590868
22160,-0.07645897305534498,18,963,4006,0.7926731609870624,-0.12053128392094872
7616,-0.0852798733430322,122,788,3379,-0.5818800097797329,-0.6057251999109665
5377,-0.07111297288098908,122,137,526,-0.5818800097797329,0.8498565480590868
22831,0.08926703234968777,122,788,3379,0.7926731609870624,0.17058506567306195
19864,-0.08434966931269428,122,978,2040,-0.5818800097797329,-0.70276398310897
23072,-0.0858144733604678,122,564,779,-0.5818800097797329,-0.31460885031695585
7852,-0.08683021339359541,122,292,2031,0.10539657560366476,-0.508686416712963
9911,-0.07645897305534498,114,71,231,-0.5818800097797329,-0.12053128392094872
5556,-0.07645897305534498,122,539,4186,0.10539657560366476,-0.12053128392094872
7806,-0.0032187706666692104,122,788,3379,1.4799497463704598,-0.31460885031695585
9223,1.6060022327369,18,621,2507,3.5417795025206527,0.7528177648610833
7337,-0.07662585914278784,122,539,4186,-0.5818800097797329,-0.02349250072294517
7544,-0.07645897305534498,122,788,3379,-0.5818800097797329,-0.6057251999109665
15073,-0.08688367339533898,23,104,394,-0.5818800097797329,-0.4116476335149594
10962,-0.07645897305534498,122,908,2150,-0.5818800097797329,-0.508686416712963
9120,0.5714762480765895,21,79,272,0.7926731609870624,1.7232055968411188
22343,-0.07645897305534498,122,405,1694,-0.5818800097797329,-0.12053128392094872
16911,-0.07218217291586027,122,788,3379,0.10539657560366476,-0.4116476335149594
2961,0.03233213049279749,122,663,2655,1.4799497463704598,-0.508686416712963
15948,-0.056678772410228166,122,788,3379,0.7926731609870624,-0.21757006711895227
19441,-0.013387087530301446,122,788,3180,0.7926731609870624,1.043934114455094
23072,0.40541277641055057,64,830,3494,0.7926731609870624,0.17058506567306195
22404,-0.08715060987604491,28,87,316,0.10539657560366476,-0.508686416712963
9223,-0.07105216747500595,122,539,2917,0.10539657560366476,-0.12053128392094872
10980,-0.08661637338662118,122,114,570,-0.5818800097797329,-0.02349250072294517
7337,-0.048667251202938244,122,809,3378,0.10539657560366476,-0.21757006711895227
20977,-0.08653433901394568,122,809,972,-0.5818800097797329,-0.12053128392094872
12542,-0.06843997279381113,122,443,1789,-0.5818800097797329,-0.508686416712963
7337,-0.07645897305534498,122,194,4024,-0.5818800097797329,0.07354628247505839
22888,0.24750863751062227,122,651,2964,2.1672263317538576,0.6557789816630797
21566,-0.08068231319308614,38,716,3351,-0.5818800097797329,0.36466263206906907
18726,0.04649903095484061,122,539,2196,-0.5818800097797329,-0.508686416712963
12732,-0.07359886296206457,122,788,3379,0.10539657560366476,-0.21757006711895227
23072,-0.022998971311786024,122,788,3382,-0.5818800097797329,0.36466263206906907
19559,-0.0826870632584696,122,663,490,-0.5818800097797329,-0.6057251999109665
16808,0.12008137735467515,122,788,1149,1.4799497463704598,0.5587401984650762
15704,-0.07645897305534498,114,71,231,-0.5818800097797329,-0.21757006711895227
3278,-0.08713206994744024,122,788,3379,-0.5818800097797329,-0.6057251999109665
18899,-0.07913197314252292,64,831,3495,0.10539657560366476,0.17058506567306195
19331,-0.08661637338662118,122,114,570,-0.5818800097797329,-0.12053128392094872
4394,-0.08447797331687881,122,663,2655,-0.5818800097797329,-0.31460885031695585
23072,-0.06974800538647166,122,941,3936,0.10539657560366476,1.043934114455094
16311,-0.08650945338313407,4,596,3206,0.10539657560366476,-0.21757006711895227
22079,0.34052904054441485,122,788,3379,2.1672263317538576,0.17058506567306195
22613,-0.08709751340231321,122,194,734,-0.5818800097797329,-0.21757006711895227
1214,-0.08657425225124743,44,46,161,-0.5818800097797329,-0.6057251999109665
22178,-0.0804684731861119,122,827,3482,-0.5818800097797329,0.2676238488710655
17514,-0.0867578552812355,60,37,90,-0.5818800097797329,0.2676238488710655
17871,-0.02735181830375095,38,716,2909,-0.5818800097797329,0.07354628247505839
7374,-0.08180497322970087,122,48,164,0.10539657560366476,0.2676238488710655
23072,-0.08629561337615982,114,71,231,-0.5818800097797329,-0.12053128392094872
7417,1.0134219351863256,122,809,3378,4.22905608790405,0.4617014152670726
14401,-0.08608177336918559,122,663,496,-0.5818800097797329,0.07354628247505839
11309,-0.04062693109270907,38,356,1486,-0.5818800097797329,-0.21757006711895227
3416,0.16518023482554148,122,645,2258,2.1672263317538576,0.17058506567306195
23194,-0.055074972357921394,122,114,421,-0.5818800097797329,0.8498565480590868
21450,-0.07645897305534498,18,963,4033,-0.5818800097797329,-0.4116476335149594
2711,-0.08661637338662118,122,805,2839,-0.5818800097797329,-0.31460885031695585
14209,-0.08688367339533898,122,1005,2221,-0.5818800097797329,-0.21757006711895227
23072,-0.07645897305534498,122,788,3379,0.10539657560366476,-0.4116476335149594
19158,-0.08687832739516461,122,244,2186,0.10539657560366476,-0.21757006711895227
7704,-0.0042879707015403895,122,788,292,0.7926731609870624,0.2676238488710655
16402,-0.048300563704979,122,655,1310,0.7926731609870624,0.07354628247505839
18622,-0.07645897305534498,122,583,1886,-0.5818800097797329,-0.4116476335149594
14958,-0.033690971660497816,39,687,2812,-0.5818800097797329,0.07354628247505839
2352,0.021372830135367907,122,983,3194,0.7926731609870624,1.1409728976530975
16917,-0.07913197314252292,122,539,2196,-0.5818800097797329,-0.508686416712963
23189,0.15876503461631442,122,809,3378,0.10539657560366476,0.9468953312570904
23072,-0.08638142737095858,39,343,1403,-0.5818800097797329,-0.508686416712963
203,-0.08634907337790339,39,537,2178,-0.5818800097797329,-0.508686416712963
10987,4.566964245086515,122,788,3379,0.10539657560366476,1.5291280304451118
16834,-0.08491634533117601,122,663,2655,-0.5818800097797329,-0.02349250072294517
6660,-0.08314147327328984,122,619,537,-0.5818800097797329,-0.21757006711895227
2828,0.05719103130355241,122,114,570,1.4799497463704598,-0.21757006711895227
21258,-0.08691649783640952,101,756,2530,-0.5818800097797329,-0.21757006711895227
20175,-0.07645897305534498,122,688,2822,-0.5818800097797329,4.7314078759792295
22404,-0.0871349354035337,122,730,4241,-0.5818800097797329,-0.508686416712963
23072,-0.07645897305534498,122,539,2196,-0.5818800097797329,-0.4116476335149594
15546,-0.08303000916965453,85,277,1119,-0.5818800097797329,-0.4116476335149594
14402,-0.07637878305272963,122,827,3482,0.7926731609870624,-0.4116476335149594
11419,0.035807030606128824,122,788,3059,0.7926731609870624,-0.4116476335149594
14958,0.5778914482858166,21,788,3379,0.10539657560366476,-0.6057251999109665
9382,-0.07378597296816702,122,805,1035,0.10539657560366476,0.17058506567306195
1790,-0.08589038656294365,38,590,2328,-0.5818800097797329,-0.12053128392094872
19629,-0.07913197314252292,122,788,2895,-0.5818800097797329,-0.508686416712963
2951,0.13203503374453493,122,827,3482,0.10539657560366476,0.36466263206906907
14128,-0.08693713339708253,2,136,525,-0.5818800097797329,-0.31460885031695585
17277,-0.08485626163521642,57,603,2431,-0.5818800097797329,-0.31460885031695585
23072,-0.07645897305534498,122,244,1484,-0.5818800097797329,-0.4116476335149594
16808,0.1588741678638737,122,539,2196,3.5417795025206527,0.36466263206906907
2485,-0.0870012853991748,122,788,3382,-0.5818800097797329,-0.4116476335149594
32,-0.08372953329246899,122,663,2655,-0.5818800097797329,-0.6057251999109665
2482,-0.033690971660497816,56,915,3149,0.10539657560366476,0.6557789816630797
21720,0.08392103217533188,122,114,421,0.7926731609870624,-0.31460885031695585
7337,-0.08661637338662118,122,746,3089,-0.5818800097797329,-0.21757006711895227
7337,0.34804974012969697,122,204,787,1.4799497463704598,-0.4116476335149594
1095,-0.08691040339621076,122,788,3440,0.10539657560366476,-0.4116476335149594
7337,-0.05375986166103002,122,382,2030,1.4799497463704598,0.2676238488710655
18726,0.003249889544301423,39,537,2178,0.10539657560366476,0.4617014152670726
6334,-0.08474527332559662,52,626,2554,-0.5818800097797329,-0.70276398310897
7439,0.15361142629623323,122,827,3482,0.10539657560366476,-0.21757006711895227
23072,-0.04277917195690283,122,24,3922,-0.5818800097797329,0.7528177648610833
19331,-0.08522641334128865,122,788,3399,-0.5818800097797329,0.4617014152670726
10281,-0.061757472575866265,122,788,2546,1.4799497463704598,-0.4116476335149594
19331,0.397019930356824,122,664,2649,4.22905608790405,0.07354628247505839
23072,-0.08673665839054419,122,114,2114,-0.5818800097797329,-0.21757006711895227
23239,-0.07111297288098908,104,843,3558,-0.5818800097797329,0.2676238488710655
23072,-0.07645897305534498,104,843,3558,-0.5818800097797329,-0.12053128392094872
15981,-0.08336798330067731,53,260,1043,0.10539657560366476,-0.4116476335149594
16808,0.44797119856056244,122,788,2436,2.854502917137255,-0.12053128392094872
22151,-0.07220100152847435,21,79,272,-0.5818800097797329,-0.31460885031695585
19331,-0.05774797244509934,122,25,3427,0.7926731609870624,-0.31460885031695585
10679,-0.042280251144630895,122,788,3379,0.7926731609870624,-0.508686416712963
6744,-0.08127037321226528,122,788,3379,0.7926731609870624,-0.6057251999109665
22486,-0.08709751340231321,122,194,734,-0.5818800097797329,-0.70276398310897
22929,-0.08127037321226528,122,514,2049,-0.5818800097797329,-0.6057251999109665
4224,-0.08704270620852571,122,788,3379,0.10539657560366476,-0.6057251999109665
7337,-0.08628492137581112,122,788,3379,0.7926731609870624,-0.6057251999109665
23072,-0.07057837286355349,37,946,3943,-0.5818800097797329,0.4617014152670726
23072,-0.08180497322970087,122,182,693,-0.5818800097797329,-0.12053128392094872
20263,-0.06814198674409254,19,546,2215,0.10539657560366476,-0.31460885031695585
18726,-0.055074972357921394,122,114,570,-0.5818800097797329,-0.4116476335149594
23283,-0.04197727193074945,122,827,4006,0.10539657560366476,0.6557789816630797
22638,-0.07645897305534498,122,908,2042,-0.5818800097797329,-0.6057251999109665
23072,-0.030142670964772574,122,68,1420,-0.5818800097797329,0.17058506567306195
11640,-0.08433363131217121,122,902,3244,-0.5818800097797329,-0.31460885031695585
7337,-0.058042210948695716,39,537,570,4.916332673287448,-0.12053128392094872
13866,-0.07645897305534498,122,663,496,-0.5818800097797329,-0.6057251999109665
